,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Anthropod,1.3778177725022407,0.03244332992544335,0.6595308107632922,-1.526598664545581,0.12686083931882172,0.24035957390814863
Bacteria,0.0038196488401467422,-0.008745676705501323,0.15920494367516766,3.7804676862755877,0.00015653403576447656,0.0012522722861158125
Fungi,19.52280360921798,0.14604578605140764,1.2391804143913097,-0.6192764887144772,0.535734230370458,0.612267691851952
Mammal,196271.70103916948,-0.5849363139389131,0.8015855409390593,-2.068857833084184,0.038559429501546255,0.15423771800618502
Other,2.254576140832958,0.046535022216218594,0.6871992788362186,-1.3433515388146613,0.17915817092257535,0.24035957390814863
Parasite,125.52486941424667,0.06710435539331029,5.054284127782675,-0.3232812078492509,0.7464822845262233,0.7464822845262233
Plant,3.987328423849879,-0.18933291098676847,0.6947287380846746,-1.33992515064569,0.18026968043111147,0.24035957390814863
Virus,6.024617809326614,1.0089218166009097,1.4523062576861907,-1.5433130975835405,0.12275482726557578,0.24035957390814863
