sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u1013662,0,1,0,2,0,0,0,0
u1031306,0,1,0,0,0,0,0,0
u1051646,0,1,0,0,0,0,0,0
u10830,0,0,0,1,0,0,0,0
u111830,0,1,0,0,3,0,0,0
u118871,0,0,0,0,0,0,3,0
u12303,0,1,0,2,0,0,0,0
u14724,1,0,0,0,1,0,0,0
u149303,1,15,2,25,2,1,2,2
u15161,0,0,0,0,1,0,0,0
u15499,0,0,0,0,0,0,10,0
u15992,0,0,0,1,0,0,0,0
u16025,0,0,0,1,0,0,0,0
u164307,0,2,0,4,0,0,4,4
u16477,0,5,0,6,0,0,0,0
u16483,0,1,0,1,0,0,0,0
u1680,1,3,0,243,1,0,8,13
u17071,0,0,0,0,0,0,0,1
u17107,0,0,0,0,1,0,0,0
u17125,1,31,0,40,1,0,2,1
u17442,0,2,0,0,0,0,0,0
u17460,0,0,0,18,0,0,0,0
u17854,0,3,0,11,0,0,0,0
u1831,1,20,6,13,2,0,0,3
u18450,15,32,25,1734,54,2,137,7
u18463,0,0,0,2,0,0,0,0
u18583,0,0,0,3,0,0,0,0
u189209,0,1,0,0,0,0,0,0
u18951,1,3,0,0,0,0,0,0
u19445,0,0,0,1,0,0,0,0
u1958,1,16,0,24,6,0,3,1
u19626,0,0,0,2,0,0,0,0
u19742,1,1,1,1,0,0,0,0
u19952,0,1,0,5,0,0,0,0
u20448,0,5,0,0,0,0,0,0
u2133,0,0,0,3,0,0,0,0
u21349,0,0,0,0,0,0,3,0
u21450,0,0,0,1,0,0,0,0
u21558,0,1,0,0,0,0,0,0
u217989,0,6,0,6,4,0,2,2
u22509,0,1,0,0,0,0,0,0
u22735,0,0,0,5,0,0,0,0
u23058,0,0,0,1,0,0,0,0
u232730,0,0,0,1,0,0,0,0
u23531,0,0,0,2,0,0,0,0
u23650,1,0,0,7,0,0,0,0
u238213,0,0,0,0,0,0,0,1
u239287,2,34,0,31,19,0,5,3
u24121,0,1,0,0,0,0,0,0
u24285,5,58,1,65,0,0,2,8
u24454,0,3,0,1,0,0,0,0
u25133,0,1,1,0,0,0,0,0
u25189,0,1,0,1,0,0,0,0
u253503,0,1,0,0,0,0,1,0
u2539,0,1,0,0,0,0,1,0
u2562,3,0,0,1,0,0,0,0
u259922,2,12,0,18,0,0,1,12
u26670,0,0,0,2,0,0,0,0
u2740,0,4,0,7,0,0,6,0
u29403,0,0,0,1,0,0,0,0
u29504,0,0,0,0,2,0,0,0
u29610,1,21,0,30,0,0,0,2
u307751,0,1,0,0,0,0,0,0
u3171,0,2,0,5,0,0,0,0
u3243,2,0,0,8,1,0,0,1
u3250,0,9,0,19,0,0,0,1
u3278,0,1,0,41,5,0,0,2
u3632,0,4,0,13,0,0,0,0
u36766,3,2,0,1,0,0,0,1
u3729,1,0,0,15,0,0,0,0
u37868,0,20,0,12,0,0,3,4
u37877,0,6,0,20,0,0,0,2
u38034,1,0,0,1,0,0,0,0
u387312,0,2,0,0,0,0,0,0
u389350,0,0,0,11,0,0,0,0
u39811,0,0,0,3,0,0,1,0
u400723,0,2,0,0,0,0,0,0
u4011,0,0,0,0,0,0,1,0
u413034,0,0,0,0,2,0,0,0
u416424,0,3,0,2,0,0,0,2
u419816,0,0,0,1,0,0,0,0
u4497,1,2,0,1,0,0,0,0
u452313,12,0,0,0,0,0,0,0
u4543,1,13,0,15,0,0,0,15
u460607,0,6,0,8,0,0,0,1
u473002,1,0,0,0,1,0,0,0
u483645,1,0,0,84,2,0,1,0
u486314,0,0,0,0,2,0,0,0
u4902,0,0,0,1,0,0,0,0
u492552,0,1,0,0,0,0,0,0
u501640,0,1,0,0,0,0,0,0
u514679,1,0,0,0,0,0,0,0
u5172,0,0,0,0,0,0,1,0
u5284,1,3,0,1,0,0,0,0
u561267,0,0,0,1,0,0,0,0
u562401,1,0,0,0,0,0,0,0
u569572,0,0,0,0,0,0,1,0
u582294,0,2,0,0,2,0,0,0
u583895,1,0,0,0,0,0,0,0
u6152,3,30,0,47,1,0,0,9
u617110,2,1,0,0,0,0,0,0
u6173,0,1,0,3,0,0,0,11
u628596,0,4,0,3,0,0,0,1
u6346,0,2,0,19,1,0,0,1
u6359,0,0,0,0,1,0,4,0
u6381,0,0,0,1,0,0,0,0
u648909,1,0,0,0,0,0,0,0
u649358,28,2,0,2,0,0,0,0
u6497,0,1,0,3,0,0,0,0
u653854,3,5,0,102,0,0,0,21
u654834,60,4,0,3,13,0,0,1
u658409,0,0,0,1,0,0,0,0
u659542,1,0,0,0,0,0,0,0
u6622,0,0,0,5,0,0,5,0
u6734,0,1,0,0,0,0,0,0
u688967,0,0,0,5,0,0,0,0
u696611,0,0,0,0,0,0,0,1
u703495,0,0,0,0,0,0,1,0
u703612,1,5,0,12,2,0,1,0
u733204,3,11,1,112,0,0,0,1
u7358,0,0,0,1,0,0,0,0
u736734,0,2,3,130,5,0,14,10
u743088,0,2,1,25,3,0,5,4
u7529,1,7,0,81,0,0,0,35
u754,0,0,0,0,1,0,1,0
u7892,0,1,0,1,0,0,0,0
u7986,15,1179,5,1785,51,3,72,27836
u8030,0,2,0,4,1,0,0,0
u8055,0,0,0,1,0,0,0,0
u811277,0,0,0,5,0,0,2,0
u812996,0,2,0,0,0,0,0,0
u814919,7,0,0,4,0,0,0,2
u821211,0,1,0,1,0,0,0,0
u823254,0,3,0,0,0,0,1,0
u8238,1,0,0,140,3,2,4,0
u827875,0,0,0,0,1,0,0,0
u8408,0,0,0,4,0,0,0,0
u851981,0,6,0,1,0,0,0,0
u8520,0,0,0,1,0,0,0,1
u885735,0,10,0,3,1,0,0,0
u896319,1,17,0,16,0,0,5,3
u905860,0,3,0,0,0,0,8,0
u906831,1,0,0,0,14,0,0,0
u913280,3,5,0,18,0,0,1,4
u915510,0,0,0,1,0,0,0,0
u916774,0,1,0,1,0,0,0,1
u916935,0,0,0,3,0,0,0,0
u942877,0,1,0,0,0,0,0,0
u9527,0,0,0,2,0,0,0,0
u956923,0,0,0,1,0,0,0,3
u972008,0,1,0,0,0,0,0,0
u972337,0,3,0,0,0,0,0,0
u978470,5,0,0,0,0,0,0,0
u988516,0,0,0,0,0,0,2,0
u994,0,2,4,9,0,0,0,0
u99531,4,53,0,243,27,0,3,23
u9975,0,0,1,0,0,0,3,0
u997851,0,0,0,4,0,0,0,0
