,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Anthropod,1.3778177725022407,-1.189922623575289,0.7794600186745811,-1.526598664545581,0.12686083931882172,0.24035957390814863
Bacteria,0.0038196488401467422,0.4374385687228784,0.1157101726622165,3.7804676862755877,0.00015653403576447656,0.0012522722861158125
Fungi,19.52280360921798,-1.0836117177809415,1.7498027739279316,-0.6192764887144772,0.535734230370458,0.612267691851952
Mammal,196271.70103916948,-1.5936413100935998,0.7703000586163297,-2.068857833084184,0.038559429501546255,0.15423771800618502
Other,2.254576140832958,-1.159498147993677,0.863138288445918,-1.3433515388146613,0.17915817092257535,0.24035957390814863
Parasite,125.52486941424667,-1.0013907756556086,3.0975842435065593,-0.3232812078492509,0.7464822845262233,0.7464822845262233
Plant,3.987328423849879,-1.1774113902154237,0.8787142995622156,-1.33992515064569,0.18026968043111147,0.24035957390814863
Virus,6.024617809326614,-1.041218252861458,0.6746643014251332,-1.5433130975835405,0.12275482726557578,0.24035957390814863
