sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u8719,1,0,0,1,0,0,0,0
u880467,0,0,0,2,0,0,0,0
u883540,0,1,0,0,0,0,0,0
u9003,0,1,0,0,1,0,2,0
u902785,1,0,0,0,0,0,0,0
u906969,0,1,0,0,0,0,0,18
u914141,0,3,0,0,0,0,0,0
u91440,0,1,0,0,0,0,0,0
u921774,0,0,0,3,0,0,0,0
u928419,14,2,1,610,3,0,15,0
u933647,0,0,0,0,0,0,0,1
u935062,2,0,0,0,0,0,0,0
u943,0,0,0,0,0,0,2,0
u94624,0,0,0,2,0,0,0,0
u948716,0,1,0,0,0,0,0,0
u955577,0,0,0,1,0,2,0,0
u955792,0,2,0,0,0,0,0,1
u961361,0,1,0,25,2,0,2,0
u964814,0,1,0,0,0,0,0,0
u975858,0,1,0,2,0,0,0,0
u977953,0,2,0,2,0,0,0,0
u987572,0,41,0,6,1,0,0,72
u99287,0,0,5,4,0,0,0,2
