sourceAppId,Anthropod,Bacteria,Fungi,Mammal,Other,Parasite,Plant,Virus
u1008085,1,0,0,1,0,0,0,0
u1010160,0,1,1,1,0,0,0,0
u1011241,1,2,0,0,0,0,0,0
u1019643,1,0,0,0,0,0,0,1
u1021716,0,0,0,0,0,0,0,1
u1041,0,2,0,1,0,0,0,1
u1044971,1,0,0,0,0,0,0,0
u1052321,0,2,0,0,0,0,0,0
u1053892,0,3,0,0,0,0,0,0
u1054555,0,0,0,0,0,0,1,0
u1054761,0,1,0,1,0,0,0,0
u1058528,1,2,0,0,0,0,0,0
u1059371,0,0,0,0,1,0,0,0
u1061268,1,0,0,0,1,0,0,0
u106572,0,0,0,0,1,0,0,1
u1075117,0,2,0,1,0,0,0,0
u1095,0,15,1,3,2,0,1,2
u11178,0,1,0,1,2,0,0,2
u113609,0,1,0,1,0,0,0,0
u11435,0,4,0,0,0,0,0,2
u11550,0,4,0,1,1,0,0,1
u118068,0,2,0,1,0,0,0,0
u12233,0,1,0,1,0,0,0,0
u123944,0,11,0,2,1,0,0,2
u124810,0,3,0,0,0,0,0,0
u126467,0,9,0,1,0,0,0,2
u126989,0,0,0,0,0,0,2,0
u127057,0,2,0,0,0,0,0,2
u12737,0,5,0,1,0,0,0,2
u127577,0,3,0,0,0,0,0,0
u127846,0,4,0,2,0,0,0,0
u127849,0,1,0,0,1,0,0,0
u128,0,5,0,2,1,0,0,2
u1297,0,11,0,7,9,0,0,4
u13023,0,1,0,0,0,0,0,0
u131345,0,5,0,0,0,0,0,1
u131402,0,3,0,0,1,0,0,2
u133030,0,3,0,0,0,0,0,0
u133261,0,0,0,0,0,0,0,1
u134036,0,1,0,0,1,0,1,1
u134524,0,0,0,0,0,0,0,1
u13498,0,4,0,0,0,0,0,1
u135661,0,2,0,0,0,0,0,1
u13577,0,0,0,1,0,0,0,0
u140522,0,1,0,0,0,0,0,2
u142278,0,2,0,1,0,0,0,0
u145364,0,1,0,0,0,0,0,0
u148722,0,1,0,1,0,0,0,1
u1513,0,7,0,3,1,0,1,3
u151385,1,0,0,2,0,0,0,1
u15152,0,0,0,1,0,0,0,0
u155578,0,5,0,0,0,0,0,0
u1631,1,5,1,1,0,0,1,0
u163316,0,1,0,0,0,0,0,1
u166714,0,0,0,1,0,0,1,1
u16688,0,4,0,1,0,0,0,2
u16704,0,8,0,3,3,0,3,2
u16775,1,3,0,1,0,0,2,1
u174487,0,0,0,1,0,0,0,0
u17481,0,0,0,1,0,0,0,0
u17557,0,1,0,0,0,0,0,0
u175903,0,1,0,1,0,0,0,1
u176060,0,3,0,1,0,0,0,1
u177462,0,1,0,0,0,0,0,0
u179620,0,2,0,0,0,0,2,0
u17974,0,0,0,1,0,0,0,0
u1801,0,1,0,0,0,0,0,0
u181218,0,1,0,0,2,0,0,2
u181959,0,0,0,0,1,0,0,0
u18285,0,3,0,1,0,0,0,1
u183355,0,0,0,0,0,0,1,0
u184946,0,2,0,0,0,0,0,1
u189592,1,0,0,1,1,0,2,0
u190602,0,2,0,0,0,0,0,0
u191348,0,3,0,0,1,0,0,2
u19204,2,6,0,1,1,0,0,1
u19341,0,0,0,1,0,0,0,0
u19525,0,0,0,0,0,0,2,0
u197235,0,0,0,0,0,0,0,1
u198165,0,1,0,1,0,0,0,0
u207044,16,69,22,14,60,4,29,14
u2083,0,1,0,0,0,0,0,0
u21412,0,0,0,1,0,0,0,1
u216153,0,2,0,0,0,0,0,0
u217334,0,0,0,0,0,0,1,0
u217468,2,0,0,0,1,0,0,0
u218034,0,3,0,0,0,0,0,0
u219517,0,3,0,0,0,0,0,0
u22066,0,1,0,0,0,0,0,0
u22583,0,0,0,0,0,0,1,0
u227542,1,0,0,1,0,0,0,0
u230477,0,0,0,0,0,0,0,1
u230586,0,3,0,3,1,0,0,1
u23246,0,2,0,0,0,0,0,0
u23264,0,7,0,1,3,0,0,3
u23268,0,1,0,0,0,0,0,0
u2371,0,2,0,3,0,0,0,0
u237274,0,1,0,0,0,0,0,0
u237288,0,3,0,0,0,0,0,0
u23818,0,2,0,0,1,0,0,0
u238237,1,0,0,1,0,0,0,1
u23964,0,10,0,1,2,0,1,5
u24052,0,0,0,2,0,0,0,0
u240559,1,0,0,2,0,0,0,1
u240772,1,3,0,4,1,0,0,1
u24190,0,1,0,0,0,0,1,0
u242765,0,6,0,1,1,0,0,0
u24280,0,0,0,1,0,0,0,0
u2449,0,0,0,0,1,0,0,0
u250044,2,0,0,0,0,0,0,0
u25022,0,8,0,1,1,0,1,3
u25198,0,3,0,0,2,0,0,0
u255311,0,2,0,1,0,0,3,0
u25569,0,1,0,0,0,0,0,0
u25668,0,8,0,0,4,0,0,4
u258,1,4,0,2,1,0,0,1
u258874,1,1,0,1,0,0,0,0
u259712,0,0,0,1,0,0,0,0
u2598,1,5,0,1,0,0,3,0
u26157,2,0,0,1,0,0,0,1
u261906,0,2,0,0,0,0,0,3
u26426,0,7,1,2,0,0,0,3
u26638,0,3,0,1,0,0,0,1
u26958,0,2,0,0,1,0,0,0
u27014,0,1,0,0,0,0,0,0
u2716,1,7,1,1,0,0,0,1
u273894,0,4,0,1,0,0,0,0
u278844,0,0,0,0,0,0,1,0
u2793,0,10,0,3,3,0,0,4
u28250,0,1,0,0,0,0,0,1
u2833,4,15,1,4,2,0,2,1
u283774,1,0,0,0,0,0,0,0
u283925,0,0,0,1,0,0,1,0
u285409,0,0,0,0,0,0,0,1
u287478,1,0,0,0,0,0,0,0
u291146,0,3,0,1,3,0,2,2
u291421,0,1,0,1,1,0,3,0
u293151,0,1,0,0,0,0,0,0
u29609,1,0,0,1,0,0,0,1
u303211,1,18,1,6,8,0,6,7
u3166,0,0,0,2,0,0,0,0
u318910,0,0,0,0,0,0,0,1
u3234,0,1,0,1,0,0,0,1
u345572,0,1,0,0,0,0,0,0
u351616,0,13,0,2,5,0,0,3
u3548,0,0,0,1,0,0,0,0
u383314,1,0,0,1,0,0,1,0
u38502,0,1,0,0,0,0,0,0
u38509,0,2,0,2,0,0,1,0
u389160,0,1,0,0,0,0,0,0
u38985,1,0,0,0,0,0,0,1
u405,1,9,1,2,1,0,2,0
u417481,0,2,0,0,1,0,0,0
u443602,0,5,0,0,0,0,3,0
u45333,0,0,0,0,1,0,0,0
u4537,0,1,0,2,0,0,0,0
u464317,0,14,0,2,3,0,0,6
u465710,0,1,0,0,0,0,0,0
u4687,0,3,0,0,0,0,0,0
u475080,0,1,0,0,0,0,0,0
u482954,0,2,0,0,0,0,0,0
u4842,2,0,0,0,0,0,2,0
u488449,0,1,0,1,0,0,0,0
u48874,0,1,0,1,1,0,0,0
u491643,0,3,0,3,2,0,1,3
u501325,0,2,0,1,1,0,0,0
u509861,0,2,0,0,0,0,0,0
u516495,0,4,0,0,0,0,0,1
u523488,0,2,0,0,0,0,0,0
u5265,0,1,0,0,0,0,0,0
u54306,0,0,0,0,1,0,0,3
u547455,0,0,0,1,0,0,0,1
u5475,0,1,0,0,0,0,0,0
u54781,0,3,0,0,0,0,0,1
u547944,0,1,0,0,0,0,0,0
u548,1,6,0,3,0,0,1,1
u550,0,0,0,1,0,0,0,0
u5525,0,3,0,1,0,0,0,0
u557424,0,0,0,0,1,0,0,1
u565422,0,3,0,0,0,0,0,0
u570343,1,0,0,0,0,0,0,0
u575788,0,1,0,0,0,0,0,0
u590865,0,2,0,0,0,0,0,0
u592303,0,2,0,0,0,0,0,0
u592585,2,0,0,0,0,0,0,0
u59849,0,2,0,0,0,0,0,1
u602,1,4,0,0,1,0,5,0
u6048,1,3,0,0,2,0,2,0
u604911,0,4,0,1,1,0,0,0
u6076,0,1,0,1,1,0,1,0
u618960,0,0,0,0,0,0,0,1
u622542,0,2,0,0,0,0,0,0
u623416,0,2,0,1,0,0,0,0
u623499,0,2,0,0,0,0,0,0
u626280,0,0,0,2,0,0,0,0
u63187,0,5,0,0,1,0,1,3
u632416,0,2,0,0,0,0,0,0
u6349,0,2,0,0,0,0,0,0
u64094,0,1,0,0,0,0,0,0
u6438,0,10,0,1,1,0,0,0
u646907,0,0,0,1,1,0,0,0
u648086,0,2,0,1,0,0,0,0
u6549,1,1,0,0,0,0,0,0
u655859,0,7,0,3,2,0,0,1
u656582,0,1,0,0,0,0,0,0
u665602,0,0,0,0,0,0,0,1
u683515,0,3,0,0,0,0,0,0
u684408,0,3,0,0,0,0,0,0
u6845,0,0,0,0,0,0,1,0
u687848,0,2,0,0,2,0,0,1
u688747,0,3,0,0,0,0,0,0
u689532,0,2,0,0,0,0,0,0
u691399,0,0,0,0,0,0,0,1
u691725,0,6,0,1,0,0,0,1
u694014,0,7,0,0,2,0,0,4
u696081,0,1,0,0,0,0,0,0
u698555,1,0,0,0,0,0,0,1
u703,1,9,0,4,1,0,3,1
u703398,0,2,0,1,0,0,0,0
u708769,1,1,0,1,1,0,0,0
u7106,1,3,0,2,3,0,1,0
u710664,0,4,0,0,0,0,0,0
u7112,0,5,0,1,0,0,0,0
u71199,0,7,0,1,1,0,0,3
u7120,0,0,0,2,0,0,0,1
u712143,0,0,0,1,0,0,0,0
u716720,0,1,0,0,0,0,0,0
u718542,1,0,0,0,0,0,0,0
u7256,0,6,0,2,0,0,1,1
u726938,0,0,0,1,0,0,0,1
u726993,0,1,0,0,0,0,0,0
u72811,0,0,0,0,1,0,0,0
u7290,0,2,0,0,0,0,0,0
u731707,0,1,0,0,0,0,0,0
u741,2,7,0,3,0,0,1,2
u744974,0,1,0,1,0,0,0,0
