,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Anthropod,0.22790047750162581,4.119469897517819,0.5614092336707373,7.337730928618571,2.1724535661456365e-13,4.344907132291273e-13
Bacteria,13469.889396045744,-1.899811095243691,0.3903362294482139,-4.867114430882568,1.1323946796791513e-06,1.509859572905535e-06
Fungi,1.8933666697167406,3.967773886502958,1.2605210633915307,3.147725176307131,0.0016454631624618155,0.001880529328527789
Mammal,0.028948523204968272,1.1432974340126836,0.10513873129168237,10.87417947664669,1.5302640849982123e-27,4.080704226661899e-27
Other,0.028842268472867486,4.698577652044763,0.3156199956363366,14.886818696552275,4.0142045047476323e-50,3.2113636037981058e-49
Parasite,0.00011390345552516328,-0.0030328347209644755,3.366049680954612,-0.0009010071176680801,0.9992811004289079,0.9992811004289079
Plant,1.0395831559715119,3.747958426194335,0.6793652688697213,5.51685315387099,3.4512357548283755e-08,5.5219772077254005e-08
Virus,0.39997692261629547,4.347768082899966,0.3932872358872224,11.054943273436711,2.0746794425179857e-28,8.298717770071943e-28
