,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Anthropod,0.5302572019572283,2.7471021693706823,0.5922375496251306,4.638514006937789,3.5092315643805214e-06,5.614770503008834e-06
Bacteria,930.8124125156695,-0.2543722818082182,0.18762630463636448,-1.3557389103900597,0.17518225447693114,0.17518225447693114
Fungi,1.1141994805673077,2.871130453037257,1.2047632898874807,2.38314901951022,0.017165244176563083,0.019617421916072096
Mammal,0.025431865022950872,0.844640805622978,0.12009381583090523,7.033174854001235,2.0188610169319617e-12,4.0377220338639235e-12
Other,0.10451246946031414,2.8685516788015044,0.35251237849373507,8.13744950193993,4.0369167934655373e-16,1.614766717386215e-15
Parasite,0.0003514290475430392,0.9004359345475137,0.1256211626615901,7.167868179768335,7.617459429440645e-13,2.0313225145175053e-12
Plant,1.053817395891916,2.679799596819197,0.6485727781663504,4.131841000782589,3.598693243738321e-05,4.7982576583177615e-05
Virus,0.02532037246830548,1.9615509917066594,0.15740769499111718,12.461595297595544,1.209270992704702e-35,9.674167941637616e-35
