,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Anthropod,0.22790047750162581,0.11016124342717333,0.7255152855017297,7.337730928618571,2.1724535661456365e-13,4.344907132291273e-13
Bacteria,13469.889396045744,0.50697016111366,0.3933283467942312,-4.867114430882568,1.1323946796791513e-06,1.509859572905535e-06
Fungi,1.8933666697167406,-0.8880944511366708,1.652809396556637,3.147725176307131,0.0016454631624618155,0.001880529328527789
Mammal,0.028948523204968272,-0.13515894949457088,0.12551756283488388,10.87417947664669,1.5302640849982123e-27,4.080704226661899e-27
Other,0.028842268472867486,0.5968833726458019,0.42038799700200485,14.886818696552275,4.0142045047476323e-50,3.2113636037981058e-49
Parasite,0.00011390345552516328,0.08681687878412757,2.2932582320559405,-0.0009010071176680801,0.9992811004289079,0.9992811004289079
Plant,1.0395831559715119,-0.011182594106415773,0.856914873086308,5.51685315387099,3.4512357548283755e-08,5.5219772077254005e-08
Virus,0.39997692261629547,2.367829110572211,0.534600541571682,11.054943273436711,2.0746794425179857e-28,8.298717770071943e-28
